Taxon,Cluster
ERX349733,3
ERX2004070,3
ERX646397,3
ERX087006,3
ERX556596,3
ERX1852653,3
ERX1103626,3
ERX187429,3
ERX451482,3
ERX085269,3
ERX2003795,3
ERX113942,3
ERX100686,3
ERX1120387,3
ERX241185,3
ERX252301,3
ERX147978,3
ERX1952390,3
ERX2131427,3
ERX2131439,3
ERX134591,3
ERX100636,3
ERX681268,3
ERX770669,3
ERX187676,3
ERX349619,3
ERX646371,3
ERX2008672,3
ERX1269208,3
ERX094675,3
ERX062276,3
ERX1626205,3
ERX1611837,3
ERX680799,3
ERX2131624,3
ERX659363,3
ERX349460,3
ERX186590,3
SRX2557133,3
ERX2008697,3
ERX1626302,3
ERX085349,3
ERX1626160,3
ERX349660,3
ERX187418,3
ERX1628262,3
ERX094652,3
ERX646168,3
ERX1120359,3
ERX552196,3
ERX680651,3
ERX405670,3
ERX384796,3
ERX1222199,3
ERX1793875,3
ERX659074,3
ERX385345,3
ERX015373,3
ERX505985,3
ERX770677,3
ERX207122,3
ERX2073768,3
ERX022179,3
ERX187539,3
ERX686596,3
ERX514151,3
ERX2008644,3
ERX1626202,3
ERX659316,3
SRX1886772,3
ERX1120635,3
ERX657959,3
ERX2011659,3
ERX092293,3
ERX1120253,3
ERX094738,3
ERX646899,3
ERX349691,3
ERX2131437,3
ERX349452,3
ERX1611919,3
ERX660873,3
ERX187606,3
ERX1626101,3
ERX1120314,3
ERX2131593,3
ERX094656,3
ERX492442,3
ERX085396,3
ERX2004058,3
ERX686616,3
ERX646256,3
ERX658884,3
SRX1051421,3
ERX110424,3
ERX207104,3
ERX187582,3
ERX646902,3
SRX1885655,3
ERX100698,3
ERX646376,3
ERX104859,3
ERX134587,3
ERX680811,3
ERX1120395,3
ERX132468,3
ERX680791,3
ERX186588,3
SRX2557064,3
ERX1120372,3
ERX085279,3
SRX1051392,3
SRX1885702,3
ERX384921,3
ERX2169755,3
ERX646415,3
ERX1103541,3
ERX405690,3
ERX910073,3
ERX2011634,3
ERX659065,3
ERX680977,3
ERX1785707,3
ERX1852795,3
ERX1626279,3
ERX094840,3
ERX1370966,3
ERX437072,3
SRX2557101,3
ERX094726,3
ERX1120494,3
SRX1887844,3
ERX2008649,3
SRX1051568,3
ERX1657352,3
ERX100672,3
ERX492511,3
ERX2131394,3
ERX1120235,3
ERX2131656,3
ERX096697,3
ERX135008,3
ERX094647,3
ERX1269143,3
ERX658845,3
ERX556763,3
ERX1793863,3
ERX556774,3
ERX770644,3
ERX1611848,3
ERX384816,3
ERX100695,3
ERX657941,3
ERX094877,3
ERX1852870,3
ERX1120582,3
ERX094677,3
ERX1626007,3
ERX456011,3
ERX2008641,3
SRX1051479,3
ERX021702,3
SRX1051450,3
ERX2131451,3
ERX094674,3
ERX470680,3
ERX1269502,3
ERX680701,3
ERX080838,3
ERX1972125,3
ERX1120559,3
ERX646452,3
ERX506050,3
ERX186614,3
ERX658698,3
ERX646169,3
ERX384699,3
ERX470679,3
ERX1626039,3
ERX658815,3
ERX1626072,3
ERX1793807,3
ERX100632,3
ERX1100986,3
ERX681180,3
ERX1657225,3
ERX187657,3
ERX062311,3
ERX1120486,3
ERX1626272,3
ERX1120577,3
ERX191961,3
ERX657937,3
ERX686722,3
ERX187546,3
ERX1628274,3
ERX1971981,3
ERX205030,3
ERX2131418,3
ERX506243,3
ERX451480,3
ERX681133,3
ERX681049,3
ERX1120434,3
ERX1793895,3
ERX717627,3
ERX2011649,3
ERX022950,3
SRX2219548,3
ERX132423,3
ERX556713,3
ERX1149563,3
ERX1103522,3
ERX658850,3
ERX646410,3
ERX646178,3
ERX556869,3
ERX405744,3
ERX062283,3
ERX349488,3
ERX2085671,3
ERX1666525,3
ERX187494,3
ERX658720,3
ERX187609,3
ERX2008582,3
ERX360787,3
ERX100679,3
ERX252244,3
ERX492514,3
ERX681046,3
ERX153342,3
ERX085365,3
ERX1952338,3
ERX1269273,3
ERX134975,3
ERX681073,3
ERX1120603,3
ERX2008598,3
ERX349749,3
ERX186620,3
ERX1120307,3
ERX205025,3
ERX505347,3
ERX646901,3
ERX1103672,3
ERX197796,3
ERX1103613,3
ERX2011898,3
ERX646391,3
ERX646234,3
ERX658961,3
ERX405710,3
ERX1120551,3
ERX523252,3
ERX505956,3
ERX657961,3
ERX1972217,3
ERX686599,3
ERX659142,3
ERX659051,3
ERX110404,3
ERX1952340,3
ERX022161,3
ERX094779,3
ERX506276,3
ERX552031,3
ERX652767,3
ERX658901,3
SRX172493,3
ERX207095,3
ERX2004055,3
SRX254294,3
ERX085267,3
ERX385384,3
ERX197800,3
ERX134733,3
ERX1370918,3
ERX349579,3
ERX646268,3
ERX1120497,3
ERX658923,3
ERX1103701,3
ERX1370946,3
ERX1370874,3
ERX680857,3
ERX506138,3
ERX505986,3
ERX456000,3
ERX1120332,3
ERX187508,3
ERX349451,3
ERX2011541,3
SRX252235,3
ERX659357,3
ERX2131616,3
ERX349772,3
ERX062473,3
ERX1626073,3
ERX659029,3
ERX1126798,3
ERX187431,3
ERX659223,3
ERX660874,3
ERX094658,3
ERX063174,3
ERX505919,3
ERX096762,3
ERX2131608,3
ERX506213,3
ERX2004042,3
ERX016593,3
ERX2131508,3
ERX1793794,3
ERX238616,3
SRX1885637,3
ERX022949,3
ERX506169,3
ERX680820,3
SRX1886797,3
ERX1711336,3
ERX659147,3
ERX552170,3
ERX134598,3
ERX2003771,3
ERX492440,3
ERX680922,3
ERX088527,3
ERX1952291,3
ERX196470,3
ERX686564,3
ERX085331,3
ERX349703,3
ERX2131474,3
ERX022177,3
ERX384852,3
ERX085371,3
ERX094878,3
ERX646920,3
ERX686744,3
ERX1952386,3
ERX1120609,3
ERX088482,3
ERX437083,3
ERX2085811,3
ERX147852,3
ERX1852671,3
ERX506247,3
ERX658835,3
ERX657964,3
ERX1370967,3
ERX178878,3
ERX1666402,3
ERX349409,3
ERX349433,3
ERX551820,3
ERX094767,3
ERX252383,3
ERX187439,3
ERX134629,3
ERX1657220,3
ERX506086,3
ERX556745,3
ERX186648,3
ERX238595,3
ERX2003687,3
ERX1120608,3
ERX1626221,3
ERX659181,3
ERX178862,3
ERX1793791,3
ERX556691,3
ERX1711457,3
ERX096748,3
ERX1120520,3
ERX316713,3
ERX1269748,3
ERX178837,3
ERX1611809,3
ERX492446,3
ERX088509,3
ERX658880,3
ERX2004039,3
ERX1626185,3
ERX770614,3
SRX1884894,3
ERX047897,3
ERX680782,3
ERX681002,3
ERX252422,3
ERX132415,3
ERX492430,3
ERX336950,3
ERX349603,3
ERX470676,3
ERX506116,3
ERX492459,3
ERX1103617,3
ERX659231,3
ERX681209,3
ERX514120,3
ERX1852989,3
ERX646940,3
SRX313280,3
ERX1269481,3
ERX349662,3
ERX680873,3
ERX1711340,3
ERX1120560,3
ERX680894,3
ERX1370949,3
ERX349577,3
ERX506228,3
ERX085392,3
ERX241170,3
ERX646474,3
ERX686580,3
ERX094811,3
ERX1370859,3
ERX252277,3
ERX405682,3
ERX2004691,3
ERX384913,3
SRX1886937,3
ERX551590,3
ERX238592,3
ERX134595,3
ERX646449,3
ERX238655,3
ERX551811,3
ERX062299,3
ERX022911,3
ERX349450,3
ERX1120617,3
ERX686634,3
ERX659237,3
ERX104853,3
ERX2004059,3
ERX681082,3
ERX1793888,3
ERX1859249,3
ERX153301,3
ERX212162,3
SRX313311,3
ERX1972016,3
ERX659312,3
ERX085355,3
ERX022173,3
ERX1998105,3
SRX2557096,3
ERX062475,3
ERX505981,3
ERX1268928,3
ERX384713,3
ERX1793828,3
ERX207149,3
ERX556783,3
ERX505975,3
ERX1626149,3
ERX1120468,3
ERX646917,3
ERX652694,3
ERX657977,3
ERX094646,3
ERX100661,3
ERX680996,3
ERX681214,3
ERX134565,3
ERX506040,3
ERX405679,3
ERX506166,3
ERX187550,3
ERX094697,3
SRX1051451,3
ERX349530,3
ERX1100992,3
ERX186645,3
ERX241145,3
ERX505973,3
ERX657975,3
ERX178916,3
ERX276058,3
ERX094704,3
ERX659274,3
ERX646196,3
ERX349580,3
ERX153331,3
ERX2131402,3
ERX1100981,3
ERX134627,3
ERX1370857,3
ERX1126815,3
ERX1657190,3
ERX658962,3
ERX267987,3
ERX470661,3
ERX2004346,3
ERX207112,3
ERX153348,3
ERX439270,3
ERX110383,3
ERX686644,3
ERX349634,3
ERX659303,3
ERX096667,3
SRX172486,3
ERX659094,3
ERX513174,3
ERX094875,3
ERX2008594,3
ERX1103547,3
ERX086974,3
ERX2003856,3
ERX681165,3
ERX506054,3
ERX085256,3
ERX062273,3
SRX254290,3
ERX349549,3
ERX681036,3
ERX2003765,3
ERX186270,3
ERX646417,3
ERX658793,3
ERX134644,3
ERX514146,3
ERX110371,3
SRX1887389,3
ERX349562,3
ERX088540,3
ERX1120567,3
ERX134581,3
ERX316724,3
ERX085307,3
ERX384878,3
ERX2131441,3
ERX552217,3
ERX506220,3
ERX132470,3
ERX680898,3
ERX349458,3
ERX2004401,3
ERX646459,3
ERX197799,3
ERX1103711,3
ERX349539,3
ERX556780,3
ERX1269243,3
ERX1793810,3
ERX134692,3
ERX134930,3
ERX105449,3
ERX2008629,3
ERX1120436,3
ERX385198,3
ERX1666311,3
ERX505920,3
ERX659250,3
ERX349775,3
ERX105462,3
ERX187562,3
ERX1666531,3
ERX088529,3
ERX2003511,3
ERX349687,3
ERX505996,3
ERX551580,3
ERX088488,3
ERX134661,3
ERX686574,3
ERX2008692,3
SRX1886675,3
ERX2131619,3
ERX1120516,3
ERX646363,3
ERX1612014,3
ERX187649,3
ERX552066,3
ERX1971982,3
ERX1853017,3
ERX1120301,3
ERX187589,3
ERX680901,3
ERX1785739,3
ERX658681,3
ERX276068,3
ERX360742,3
ERX505923,3
ERX385432,3
ERX1120615,3
ERX1971963,3
ERX241181,3
ERX1269128,3
ERX349720,3
ERX657945,3
ERX646414,3
ERX2008634,3
ERX506022,3
ERX470681,3
ERX556769,3
ERX241115,3
ERX1793783,3
ERX1628323,3
ERX062444,3
ERX241197,3
ERX556729,3
ERX2131632,3
ERX770638,3
ERX1120629,3
ERX658863,3
ERX492437,3
ERX1120467,3
ERX659155,3
ERX105432,3
ERX196459,3
ERX556737,3
ERX659093,3
ERX658818,3
ERX349651,3
ERX646301,3
SRX1272207,3
ERX680680,3
ERX105457,3
ERX506252,3
ERX681044,3
ERX1952300,3
ERX105454,3
ERX1952347,3
ERX681037,3
ERX1120628,3
ERX196460,3
ERX085230,3
ERX506016,3
ERX1793884,3
ERX134615,3
ERX1952349,3
ERX456010,3
ERX658859,3
ERX385203,3
ERX349700,3
ERX680862,3
ERX680737,3
ERX349650,3
ERX094862,3
ERX680720,3
ERX094845,3
ERX349752,3
ERX2008613,3
ERX659177,3
ERX349690,3
ERX2131456,3
ERX681284,3
ERX187514,3
ERX134952,3
ERX187634,3
ERX349560,3
ERX385055,3
ERX405713,3
ERX196462,3
ERX680988,3
ERX646932,3
ERX680738,3
ERX1952327,3
ERX094750,3
ERX680756,3
ERX385366,3
ERX646209,3
ERX2131450,3
ERX100658,3
ERX384748,3
ERX241134,3
ERX658811,3
ERX1793852,3
ERX238605,3
ERX187466,3
ERX2131641,3
ERX384722,3
ERX659160,3
ERX134650,3
ERX659106,3
ERX349699,3
ERX646952,3
ERX094778,3
ERX680634,3
ERX2008674,3
ERX1626214,3
ERX1998066,3
ERX657947,3
ERX134652,3
ERX134684,3
ERX646355,3
ERX681202,3
ERX1149552,3
ERX1370868,3
ERX1269457,3
ERX659344,3
ERX384619,3
ERX405674,3
ERX1952321,3
ERX2131454,3
ERX085240,3
ERX652733,3
ERX455993,3
ERX680693,3
ERX1103680,3
ERX085384,3
ERX659281,3
SRX1887697,3
ERX492432,3
ERX1666551,3
ERX186578,3
ERX1120286,3
ERX556609,3
ERX1852668,3
ERX506132,3
ERX513190,3
ERX094650,3
SRX254295,3
ERX492475,3
ERX1120374,3
ERX646468,3
ERX2008682,3
ERX681144,3
ERX196450,3
ERX252335,3
ERX2131657,3
ERX349514,3
ERX680689,3
ERX178851,3
ERX197805,3
ERX134626,3
ERX680673,3
ERX680800,3
ERX405746,3
ERX1370950,3
ERX276079,3
SRX2219374,3
ERX405723,3
ERX1269454,3
ERX134951,3
ERX100623,3
ERX105414,3
ERX1126784,3
ERX2131416,3
SRX1885095,3
ERX2131681,3
ERX2011783,3
ERX349618,3
ERX1370861,3
ERX646267,3
ERX770667,3
ERX405719,3
ERX770631,3
ERX405730,3
ERX1222321,3
ERX384655,3
ERX088489,3
ERX021687,3
ERX187642,3
SRX1885699,3
ERX1370924,3
ERX658672,3
ERX1626295,3
ERX646907,3
ERX681213,3
ERX1711270,3
ERX096673,3
ERX186633,3
ERX405728,3
ERX659299,3
ERX2131436,3
ERX523250,3
ERX349585,3
ERX094703,3
ERX349415,3
SRX1051306,3
ERX506072,3
ERX2131620,3
SRX254285,3
ERX2011686,3
ERX1033586,3
ERX652741,3
ERX505497,3
ERX680650,3
ERX551111,3
ERX680805,3
ERX686732,3
ERX094886,3
ERX147854,3
ERX926800,3
ERX1120392,3
ERX062442,3
ERX681039,3
ERX2011968,3
ERX2008678,3
ERX015348,3
ERX659631,3
ERX659151,3
ERX147851,3
ERX659180,3
ERX659240,3
ERX1103663,3
ERX1952323,3
ERX681010,3
ERX1103560,3
ERX680707,3
ERX100626,3
ERX330619,3
ERX050019,3
ERX658844,3
ERX1269248,3
ERX134995,3
ERX110410,3
ERX1952351,3
ERX681239,3
ERX207102,3
ERX096738,3
ERX659600,3
ERX085344,3
ERX646188,3
SRX313387,3
ERX384962,3
ERX659204,3
ERX085296,3
ERX2011650,3
ERX514137,3
ERX2131638,3
ERX646219,3
ERX105405,3
ERX1370921,3
ERX506038,3
ERX252385,3
ERX132456,3
ERX105429,3
ERX1626013,3
ERX1998109,3
ERX134958,3
ERX492461,3
ERX1611856,3
ERX276076,3
ERX646311,3
ERX178877,3
ERX686602,3
ERX646445,3
ERX552188,3
ERX556595,3
ERX191982,3
ERX207108,3
ERX910817,3
ERX1859263,3
ERX349706,3
ERX681295,3
ERX384639,3
ERX100662,3
ERX659227,3
ERX551553,3
ERX680786,3
ERX063182,3
ERX085367,3
ERX470668,3
ERX646320,3
ERX686793,3
ERX1120509,3
ERX681062,3
ERX134976,3
ERX385138,3
ERX349478,3
ERX205031,3
ERX187680,3
ERX492478,3
ERX1370860,3
ERX062293,3
ERX349520,3
ERX1103580,3
ERX1793797,3
ERX349719,3
SRX1272190,3
ERX134704,3
ERX1103568,3
ERX1666478,3
ERX349545,3
ERX2131668,3
ERX1626112,3
ERX197791,3
ERX1370876,3
ERX659156,3
ERX675051,3
ERX1711343,3
ERX1952305,3
ERX506199,3
ERX646429,3
ERX659243,3
ERX681315,3
ERX659167,3
ERX134579,3
ERX187446,3
ERX2008580,3
ERX552167,3
ERX1626041,3
ERX120761,3
ERX680986,3
ERX062267,3
ERX1120637,3
ERX384644,3
ERX191960,3
ERX100656,3
ERX2008631,3
ERX551596,3
ERX506229,3
ERX153338,3
ERX770616,3
ERX506066,3
ERX094635,3
ERX385254,3
ERX085270,3
ERX646217,3
ERX085398,3
ERX659234,3
ERX2004040,3
ERX1120495,3
ERX178822,3
ERX405733,3
ERX657957,3
ERX1611938,3
ERX2003679,3
ERX681125,3
ERX241182,3
ERX456006,3
ERX015277,3
ERX241168,3
ERX1120277,3
ERX096683,3
ERX1972004,3
ERX252263,3
ERX385162,3
ERX015263,3
ERX187440,3
ERX659140,3
ERX385126,3
ERX2004053,3
ERX659157,3
ERX658881,3
ERX405688,3
ERX686868,3
SRX1885614,3
ERX681290,3
ERX680900,3
SRX1885263,3
SRX1885007,3
ERX1611814,3
ERX238590,3
ERX385409,3
ERX349474,3
ERX646230,3
ERX087012,3
ERX506048,3
ERX187415,3
ERX658972,3
ERX021675,3
ERX556865,3
ERX062446,3
ERX1103684,3
ERX659232,3
ERX2131489,3
ERX2008689,3
ERX147849,3
ERX523254,3
ERX132393,3
ERX241152,3
ERX1626204,3
ERX681111,3
ERX652628,3
ERX658810,3
SRX2557040,3
ERX252247,3
ERX659331,3
ERX659193,3
ERX085284,3
ERX1626254,3
ERX1666621,3
ERX681145,3
ERX080839,3
ERX186557,3
ERX316719,3
ERX178866,3
ERX1952369,3
ERX134715,3
ERX505912,3
ERX2131617,3
ERX1101011,3
ERX1626256,3
ERX1852685,3
ERX680879,3
ERX659272,3
ERX1952375,3
ERX470664,3
ERX552183,3
ERX1120507,3
ERX646172,3
ERX1785666,3
ERX1120228,3
ERX187489,3
ERX2008600,3
ERX658650,3
ERX085382,3
ERX1103632,3
ERX187492,3
ERX551576,3
ERX681152,3
ERX209350,3
ERX015374,3
ERX134698,3
ERX2008696,3
ERX134567,3
ERX1103713,3
ERX134663,3
ERX1103719,3
ERX094733,3
ERX384671,3
ERX094756,3
ERX015300,3
SRX1886828,3
ERX022904,3
ERX094833,3
ERX015302,3
ERX120749,3
ERX551159,3
ERX1103723,3
SRX1051350,3
ERX238659,3
ERX1222322,3
ERX551133,3
ERX646258,3
SRX1884858,3
ERX551211,3
ERX686609,3
ERX556738,3
ERX085317,3
ERX2004079,3
ERX094716,3
ERX135002,3
ERX1998078,3
ERX2131525,3
ERX717753,3
ERX085239,3
ERX551162,3
ERX1269766,3
ERX1370932,3
ERX1793830,3
ERX659165,3
ERX349610,3
ERX088514,3
SRX1887468,3
ERX405695,3
SRX1886687,3
ERX2131419,3
ERX110434,3
ERX094837,3
ERX2008581,3
ERX385244,3
ERX646470,3
ERX1120210,3
ERX686636,3
ERX2011656,3
ERX134725,3
ERX085231,3
ERX437073,3
ERX646325,3
ERX349750,3
ERX1269774,3
ERX646221,3
ERX506155,3
ERX186639,3
ERX1855413,3
ERX2131516,3
ERX551574,3
ERX646174,3
ERX455998,3
ERX646439,3
SRX2557024,3
ERX681321,3
ERX349744,3
ERX680939,3
SRX1051422,3
ERX252374,3
ERX134985,3
ERX088561,3
ERX207141,3
ERX2131479,3
ERX1370939,3
ERX1626168,3
ERX506258,3
ERX506123,3
ERX658849,3
ERX659283,3
ERX1666361,3
SRX2557046,3
ERX207111,3
ERX105425,3
ERX646353,3
SRX1885736,3
ERX187462,3
ERX134616,3
ERX770649,3
ERX105445,3
ERX505938,3
ERX660860,3
ERX1793801,3
ERX680971,3
ERX1793948,3
ERX110406,3
ERX506136,3
ERX658758,3
ERX1666334,3
ERX506164,3
ERX552184,3
ERX385202,3
ERX1370947,3
ERX349652,3
ERX1120595,3
ERX451481,3
ERX1626274,3
ERX681279,3
ERX405731,3
ERX686588,3
ERX349745,3
ERX088523,3
ERX209345,3
ERX1611861,3
ERX1626261,3
ERX2131683,3
ERX100684,3
ERX384859,3
ERX910072,3
ERX658750,3
ERX680659,3
ERX385192,3
ERX134586,3
ERX153302,3
SRX1887744,3
ERX1370863,3
ERX2131630,3
ERX384779,3
ERX1269520,3
ERX384706,3
ERX1268913,3
ERX646911,3
SRX160873,3
SRX1887781,3
ERX349503,3
ERX015351,3
ERX681122,3
ERX681109,3
ERX196446,3
ERX178860,3
ERX100634,3
ERX134735,3
SRX1887452,3
SRX172511,3
ERX552211,3
ERX238622,3
ERX492477,3
ERX062310,3
ERX2003857,3
ERX506272,3
ERX1370943,3
ERX1711211,3
ERX349543,3
ERX659166,3
ERX681233,3
ERX349693,3
ERX455988,3
ERX085383,3
ERX107822,3
ERX1120294,3
ERX1628265,3
ERX2131435,3
ERX349411,3
ERX646946,3
ERX2131472,3
ERX384728,3
ERX238623,3
ERX047901,3
ERX1611915,3
ERX197797,3
ERX1972018,3
ERX681306,3
ERX349742,3
ERX120756,3
ERX552201,3
ERX022954,3
ERX1269077,3
ERX187540,3
SRX1272215,3
ERX659322,3
ERX658659,3
ERX134986,3
ERX1611973,3
ERX088558,3
ERX1269091,3
ERX1370931,3
ERX646358,3
SRX160871,3
ERX349569,3
ERX556602,3
ERX349471,3
ERX2085806,3
ERX552126,3
ERX1952303,3
ERX1952348,3
ERX349547,3
ERX1120585,3
ERX681319,3
ERX686760,3
SRX1512993,3
ERX659288,3
SRX1885548,3
ERX1785674,3
ERX659134,3
ERX022168,3
ERX680841,3
ERX349696,3
ERX1120339,3
SRX1884923,3
ERX1269031,3
ERX085362,3
ERX134618,3
ERX1952354,3
ERX659135,3
ERX646231,3
ERX1120324,3
ERX686608,3
ERX276057,3
ERX2131553,3
ERX652665,3
ERX1626032,3
ERX187632,3
ERX1100983,3
ERX104857,3
ERX770676,3
ERX1269141,3
ERX1612023,3
ERX1952353,3
ERX209366,3
ERX1611998,3
ERX197827,3
ERX437085,3
ERX505940,3
ERX681016,3
ERX094611,3
ERX2169781,3
ERX405678,3
ERX349494,3
ERX660864,3
ERX134933,3
ERX492507,3
ERX349523,3
ERX1793848,3
ERX506182,3
ERX1126812,3
ERX686583,3
ERX1611996,3
ERX681300,3
ERX384927,3
ERX241199,3
ERX021678,3
ERX658959,3
ERX680914,3
ERX062325,3
ERX085255,3
ERX063183,3
ERX241178,3
ERX658916,3
ERX659126,3
SRX1885285,3
ERX021684,3
ERX1793792,3
ERX094654,3
ERX134668,3
ERX134577,3
ERX659252,3
ERX681333,3
ERX186581,3
ERX646900,3
ERX1998145,3
ERX1611827,3
ERX646454,3
ERX2008728,3
ERX658745,3
ERX1370922,3
ERX659209,3
ERX1100994,3
ERX134950,3
ERX681123,3
ERX1120633,3
ERX1103549,3
SRX1885376,3
ERX1628269,3
ERX178884,3
ERX094864,3
ERX1289111,3
ERX384642,3
ERX681240,3
ERX1952357,3
ERX316707,3
ERX646347,3
ERX1101012,3
ERX552231,3
ERX646956,3
SRX1885532,3
ERX681020,3
ERX238589,3
ERX646315,3
ERX085399,3
ERX187408,3
ERX094702,3
ERX658680,3
ERX659609,3
ERX657931,3
ERX349739,3
ERX506055,3
ERX680908,3
ERX134945,3
ERX1611881,3
ERX088496,3
ERX1103712,3
ERX062319,3
ERX1793903,3
ERX134673,3
ERX062430,3
ERX658738,3
ERX646286,3
ERX680681,3
ERX505974,3
ERX551555,3
ERX384615,3
ERX1100987,3
ERX659145,3
ERX1793917,3
ERX1103645,3
ERX186594,3
ERX659137,3
ERX153344,3
ERX1793928,3
ERX022165,3
ERX094806,3
ERX196449,3
ERX2003786,3
ERX385117,3
ERX680876,3
ERX094732,3
ERX686627,3
ERX1120350,3
ERX659349,3
ERX1626098,3
ERX132403,3
ERX132387,3
ERX197802,3
ERX187682,3
ERX384677,3
ERX506261,3
ERX680852,3
ERX556736,3
ERX658690,3
ERX658861,3
ERX659354,3
ERX1370955,3
ERX086980,3
ERX349483,3
ERX405701,3
ERX552133,3
ERX506144,3
ERX384929,3
ERX385068,3
ERX385404,3
ERX681025,3
ERX047896,3
ERX1793816,3
ERX1711290,3
ERX1103607,3
ERX088546,3
ERX2131570,3
SRX254296,3
ERX680864,3
ERX556732,3
ERX1711199,3
ERX187465,3
ERX405677,3
ERX680825,3
ERX252384,3
ERX1952395,3
ERX658982,3
ERX505991,3
ERX349565,3
ERX1149565,3
ERX1793804,3
ERX2169747,3
ERX153370,3
ERX979656,3
ERX085368,3
ERX1626016,3
ERX085370,3
ERX979659,3
SRX1886870,3
ERX094643,3
ERX330626,3
ERX385158,3
ERX506101,3
ERX100613,3
ERX1370940,3
ERX135006,3
ERX360753,3
ERX2003861,3
ERX153298,3
ERX1785694,3
ERX2131490,3
ERX2004075,3
ERX680742,3
ERX1626246,3
ERX1657233,3
ERX646282,3
ERX062404,3
ERX094802,3
ERX385130,3
ERX646333,3
ERX1103725,3
ERX492449,3
ERX658805,3
ERX1103595,3
ERX197794,3
ERX047892,3
ERX1269772,3
ERX2008654,3
ERX1120649,3
ERX552127,3
ERX384647,3
ERX2131582,3
ERX047889,3
ERX1120611,3
ERX770610,3
ERX384995,3
ERX506095,3
ERX659264,3
SRX1886864,3
ERX552154,3
ERX349511,3
ERX680744,3
ERX1666247,3
ERX1626093,3
ERX646195,3
ERX1626066,3
ERX1269746,3
ERX680915,3
ERX134573,3
ERX087018,3
ERX094718,3
ERX1101022,3
ERX132429,3
ERX2004083,3
ERX1793839,3
ERX658804,3
ERX659007,3
ERX187531,3
ERX1952400,3
ERX556629,3
ERX680835,3
ERX384956,3
ERX686783,3
ERX094753,3
ERX405712,3
ERX1628271,3
ERX085266,3
ERX506200,3
ERX1628272,3
ERX241192,3
ERX384857,3
ERX646240,3
ERX659353,3
ERX316706,3
ERX686597,3
ERX105394,3
ERX349528,3
ERX551568,3
ERX2008583,3
ERX506250,3
ERX659153,3
ERX384988,3
ERX506027,3
ERX1785704,3
ERX153320,3
SRX2557114,3
ERX252231,3
ERX770622,3
ERX1103571,3
ERX1120423,3
ERX349417,3
ERX105424,3
ERX147799,3
ERX252429,3
ERX556618,3
ERX384893,3
SRX1886821,3
ERX360751,3
ERX1971955,3
ERX505927,3
ERX1952325,3
ERX681042,3
ERX100665,3
ERX1120616,3
ERX094805,3
ERX646941,3
ERX2131653,3
ERX100702,3
ERX1103615,3
ERX1103636,3
ERX094768,3
ERX1268889,3
ERX1612011,3
ERX1711252,3
ERX659047,3
ERX349586,3
ERX267953,3
ERX1611917,3
ERX1952350,3
ERX1972044,3
ERX186646,3
SRX172495,3
ERX384657,3
ERX551189,3
ERX132406,3
ERX1101014,3
ERX1793880,3
ERX1103735,3
ERX1103699,3
ERX094784,3
SRX1885521,3
ERX178829,3
SRX1051503,3
ERX2011642,3
ERX659284,3
ERX384624,3
ERX2004054,3
ERX659084,3
ERX646305,3
ERX094835,3
ERX186568,3
ERX658730,3
ERX1103655,3
ERX506076,3
ERX506238,3
ERX349709,3
ERX506226,3
ERX552209,3
ERX646354,3
SRX1885807,3
ERX360788,3
ERX505443,3
ERX551564,3
ERX659197,3
ERX096709,3
ERX134680,3
ERX186576,3
ERX238650,3
ERX646919,3
ERX659173,3
ERX094689,3
ERX646910,3
ERX556743,3
ERX659218,3
ERX2131431,3
ERX686899,3
ERX2131430,3
ERX088520,3
ERX505933,3
ERX646381,3
ERX349740,3
SRX1885044,3
ERX681154,3
ERX1120404,3
ERX360743,3
ERX104856,3
ERX105402,3
ERX2131637,3
ERX252288,3
ERX681091,3
ERX062295,3
ERX658873,3
ERX187576,3
ERX096681,3
ERX349480,3
SRX1884974,3
ERX178915,3
ERX1852869,3
ERX015359,3
ERX646465,3
ERX681237,3
ERX1852799,3
ERX120694,3
ERX659141,3
ERX1952292,3
ERX2011665,3
ERX100611,3
ERX646464,3
SRX1887067,3
ERX658944,3
ERX506167,3
ERX105403,3
ERX062332,3
ERX187628,3
SRX1887675,3
ERX187567,3
ERX134664,3
ERX681316,3
ERX1120590,3
ERX680829,3
ERX1289114,3
ERX1120281,3
ERX349558,3
ERX132469,3
ERX134599,3
ERX1269455,3
ERX085372,3
ERX1952411,3
ERX1972036,3
ERX134694,3
ERX120769,3
ERX646344,3
ERX238599,3
ERX2004071,3
ERX680886,3
ERX187493,3
ERX646938,3
ERX100643,3
ERX506279,3
ERX021672,3
ERX178898,3
ERX2131636,3
ERX187648,3
ERX085254,3
ERX132381,3
ERX681287,3
ERX492498,3
ERX1103622,3
ERX556718,3
ERX659174,3
ERX680633,3
ERX505961,3
ERX021682,3
ERX1611950,3
ERX658926,3
ERX680888,3
ERX094681,3
ERX1952282,3
SRX1051334,3
ERX2008590,3
ERX506010,3
ERX104854,3
ERX2008633,3
ERX094863,3
ERX085322,3
ERX085293,3
ERX681236,3
ERX022951,3
ERX209352,3
ERX132416,3
ERX551091,3
ERX2008652,3
ERX1793951,3
ERX349587,3
SRX254275,3
ERX187655,3
ERX349476,3
SRX1272217,3
ERX187497,3
ERX426551,3
ERX1583701,3
ERX646469,3
ERX681201,3
ERX1972155,3
ERX276050,3
ERX658709,3
ERX134957,3
SRX251914,3
ERX1626034,3
